Object Name,Time,PosX,PosY,PosZ,,,
RightElbo,643.6789,-0.8207064,0.9753058,-2.203822
RightElbo,643.691,-0.8205582,0.9753606,-2.203823
RightElbo,643.6973,-0.8203318,0.9753429,-2.203714
RightElbo,643.7036,-0.8203263,0.9752597,-2.203709
RightElbo,643.7087,-0.820198,0.9752782,-2.203618
RightElbo,643.7158,-0.820127,0.9752271,-2.203566
RightElbo,643.7239,-0.8201319,0.9750572,-2.203476
RightElbo,643.7332,-0.8199669,0.9749711,-2.203398
RightElbo,643.7409,-0.8198584,0.9748648,-2.203309
RightElbo,643.7491,-0.8197274,0.9749232,-2.203368
RightElbo,643.7573,-0.8196328,0.9748396,-2.20328
RightElbo,643.7657,-0.8195115,0.9752379,-2.203369
RightElbo,643.7739,-0.8194718,0.9751937,-2.203349
RightElbo,643.7825,-0.8194735,0.9752388,-2.203375
RightElbo,643.7906,-0.8194801,0.9752041,-2.20332
RightElbo,643.7993,-0.8194889,0.9752041,-2.203291
RightElbo,643.8076,-0.8194036,0.9754081,-2.203324
RightElbo,643.8163,-0.8193749,0.975371,-2.203294
RightElbo,643.8242,-0.8194131,0.9753225,-2.203278
RightElbo,643.8323,-0.8194632,0.9753363,-2.203242
RightElbo,643.8405,-0.8194247,0.9752409,-2.203193
RightElbo,643.8488,-0.8194366,0.9752797,-2.203179
RightElbo,643.8572,-0.8194406,0.975247,-2.203155
RightElbo,643.8671,-0.8195039,0.9753121,-2.203225
RightElbo,643.8753,-0.81954,0.9753527,-2.203251
RightElbo,643.8823,-0.8193774,0.9754444,-2.203252
RightElbo,643.891,-0.8193682,0.9753962,-2.203271
RightElbo,643.8994,-0.8193495,0.9753829,-2.203376
RightElbo,643.9075,-0.8193581,0.9754028,-2.20344
RightElbo,643.9155,-0.8194126,0.9754054,-2.203478
RightElbo,643.9238,-0.8195348,0.9753655,-2.203567
RightElbo,643.9328,-0.8195651,0.9754222,-2.203701
RightElbo,643.9408,-0.8194385,0.9754075,-2.203653
RightElbo,643.949,-0.8195914,0.9754108,-2.203811
RightElbo,643.957,-0.81958,0.9755191,-2.20389
RightElbo,643.9658,-0.8195742,0.9755746,-2.204091
RightElbo,643.9739,-0.8195345,0.9756482,-2.204211
RightElbo,643.9825,-0.819554,0.975881,-2.204461
RightElbo,643.9909,-0.819571,0.9759551,-2.204573
RightElbo,643.9998,-0.8195919,0.9759929,-2.20461
RightElbo,644.0075,-0.8196421,0.9761068,-2.204784
RightElbo,644.0161,-0.8195945,0.9761322,-2.204815
RightElbo,644.0242,-0.8195779,0.976342,-2.204973
RightElbo,644.0324,-0.8196383,0.9764116,-2.205102
RightElbo,644.0407,-0.8196547,0.976445,-2.205141
RightElbo,644.0496,-0.8198154,0.9763384,-2.205215
