RightHand,7.734353,-0.5371468,1.148707,0.3852882,356.7546,199.1426,86.86989
VRCamera,7.734353,-0.2577373,1.606004,0.389732,51.27739,261.9197,4.060364
Tracker1,7.734353,0,0,0,0,0,0
Tracker2,7.734353,0,0,0,0,0,0
Tracker3,7.734353,0,0,0,0,0,0
LeftHand,7.762498,-0.5109067,1.18348,0.281878,339.5549,315.1317,265.0686
RightHand,7.762498,-0.5386906,1.14879,0.3867796,357.1255,199.7624,86.64549
VRCamera,7.762498,-0.2573584,1.6061,0.389671,51.20872,261.8461,4.042541
Tracker1,7.762498,0,0,0,0,0,0
Tracker2,7.762498,0,0,0,0,0,0
Tracker3,7.762498,0,0,0,0,0,0
LeftHand,7.790399,-0.5151153,1.194005,0.2824849,338.7916,314.4281,265.6553
RightHand,7.790399,-0.5388472,1.14949,0.3872625,356.9545,200.0036,86.67482
VRCamera,7.790399,-0.2570812,1.606145,0.3897088,51.12257,261.6121,3.915083
Tracker1,7.790399,0,0,0,0,0,0
Tracker2,7.790399,0,0,0,0,0,0
Tracker3,7.790399,0,0,0,0,0,0
LeftHand,7.818247,-0.515311,1.196967,0.2816871,338.2197,313.8499,266.0076
RightHand,7.818247,-0.5379577,1.151047,0.3870337,356.5824,199.9807,85.88486
VRCamera,7.818247,-0.2566984,1.606131,0.3900882,51.06707,261.5682,3.819994
Tracker1,7.818247,0,0,0,0,0,0
Tracker2,7.818247,0,0,0,0,0,0
Tracker3,7.818247,0,0,0,0,0,0
LeftHand,7.845754,-0.5152013,1.198085,0.2814919,337.8091,313.7885,266.0656
RightHand,7.845754,-0.5376482,1.152389,0.3867735,356.1009,200.0195,85.14812
VRCamera,7.845754,-0.2566481,1.60614,0.3902218,51.08053,261.6627,3.865985
Tracker1,7.845754,0,0,0,0,0,0
Tracker2,7.845754,0,0,0,0,0,0
Tracker3,7.845754,0,0,0,0,0,0
LeftHand,7.882902,-0.5147524,1.197924,0.2818687,337.7359,313.8471,266.4421
RightHand,7.882902,-0.5377076,1.152675,0.3866682,355.9037,200.0672,84.862
VRCamera,7.882902,-0.2562868,1.606035,0.3906743,51.04699,261.7837,3.87682
Tracker1,7.882902,0,0,0,0,0,0
Tracker2,7.882902,0,0,0,0,0,0
Tracker3,7.882902,0,0,0,0,0,0
LeftHand,7.911306,-0.5142658,1.19771,0.2820171,337.7772,313.611,267.1716
RightHand,7.911306,-0.5375822,1.153339,0.3855244,355.941,200.011,83.94497
VRCamera,7.911306,-0.2558584,1.606219,0.3911353,50.98692,261.9564,3.907917
Tracker1,7.911306,0,0,0,0,0,0
Tracker2,7.911306,0,0,0,0,0,0
Tracker3,7.911306,0,0,0,0,0,0
LeftHand,7.939209,-0.5142949,1.197754,0.2822167,337.6729,313.4212,267.67
RightHand,7.939209,-0.5386555,1.153695,0.3845802,356.1495,199.9817,82.48305
VRCamera,7.939209,-0.2551597,1.607458,0.3918404,50.5783,262.1689,3.806487
Tracker1,7.939209,0,0,0,0,0,0
Tracker2,7.939209,0,0,0,0,0,0
Tracker3,7.939209,0,0,0,0,0,0
LeftHand,7.96709,-0.5135787,1.197284,0.2827429,337.5903,313.4807,267.9547
RightHand,7.96709,-0.5408628,1.155222,0.383804,356.7036,199.8363,81.21403
VRCamera,7.96709,-0.2548444,1.608623,0.3921545,50.14457,262.2012,3.563549
Tracker1,7.96709,0,0,0,0,0,0
Tracker2,7.96709,0,0,0,0,0,0
Tracker3,7.96709,0,0,0,0,0,0
LeftHand,7.994667,-0.5128207,1.196111,0.2833866,337.7052,313.5028,268.379
RightHand,7.994667,-0.543499,1.15904,0.3829127,357.3218,199.4962,80.00243
VRCamera,7.994667,-0.2534871,1.613263,0.3939918,48.65539,262.3442,2.546982
Tracker1,7.994667,0,0,0,0,0,0
Tracker2,7.994667,0,0,0,0,0,0
Tracker3,7.994667,0,0,0,0,0,0
LeftHand,8.023627,-0.5126946,1.19441,0.2836283,337.8709,313.3116,268.8564
RightHand,8.023627,-0.5491405,1.169066,0.3821049,357.5548,199.3349,79.18854
VRCamera,8.023627,-0.2532162,1.617008,0.3957155,47.42914,262.7162,2.019062
Tracker1,8.023627,0,0,0,0,0,0
Tracker2,8.023627,0,0,0,0,0,0
Tracker3,8.023627,0,0,0,0,0,0
LeftHand,8.065595,-0.5126173,1.192602,0.2841842,337.7729,313.2119,269.2946
RightHand,8.065595,-0.5590587,1.187604,0.3816616,356.7238,199.6518,79.60755
VRCamera,8.065595,-0.25247,1.620588,0.3978545,46.00714,262.9921,1.524617
Tracker1,8.065595,0,0,0,0,0,0
Tracker2,8.065595,0,0,0,0,0,0
Tracker3,8.065595,0,0,0,0,0,0
LeftHand,8.093544,-0.5120988,1.189903,0.2851951,337.9379,313.1577,270.1942
RightHand,8.093544,-0.5710461,1.216703,0.3813983,354.4376,199.8921,81.47473
VRCamera,8.093544,-0.2504374,1.624495,0.4004779,44.75399,263.3406,1.132162
Tracker1,8.093544,0,0,0,0,0,0
Tracker2,8.093544,0,0,0,0,0,0
Tracker3,8.093544,0,0,0,0,0,0
LeftHand,8.123369,-0.5120344,1.18644,0.2863632,338.6243,313.2326,271.0253
RightHand,8.123369,-0.5809634,1.243614,0.3812793,352.056,200.1172,83.03207
VRCamera,8.123369,-0.2484927,1.628129,0.4026233,43.48187,263.6383,0.7377637
Tracker1,8.123369,0,0,0,0,0,0
Tracker2,8.123369,0,0,0,0,0,0
Tracker3,8.123369,0,0,0,0,0,0
LeftHand,8.156775,-0.5124056,1.18195,0.2879596,339.4253,313.473,271.494
RightHand,8.156775,-0.590488,1.275407,0.3817409,348.8897,200.2004,84.76353
VRCamera,8.156775,-0.2463835,1.632004,0.4043277,42.25398,263.8162,0.3405626
Tracker1,8.156775,0,0,0,0,0,0
Tracker2,8.156775,0,0,0,0,0,0
Tracker3,8.156775,0,0,0,0,0,0
LeftHand,8.190368,-0.5119445,1.179521,0.2892821,339.6227,313.732,271.6935
RightHand,8.190368,-0.5980594,1.30474,0.3827453,346.2344,200.1606,87.52953
VRCamera,8.190368,-0.2437975,1.63566,0.406084,40.84401,263.9935,0.08333768
Tracker1,8.190368,0,0,0,0,0,0
Tracker2,8.190368,0,0,0,0,0,0
Tracker3,8.190368,0,0,0,0,0,0
LeftHand,8.232049,-0.5125849,1.177718,0.2897674,339.6805,313.812,272.1862
RightHand,8.232049,-0.6040559,1.330115,0.3835533,344.0521,199.902,90.4743
VRCamera,8.232049,-0.2410001,1.639285,0.4072896,39.48456,264.0107,359.8939
Tracker1,8.232049,0,0,0,0,0,0
Tracker2,8.232049,0,0,0,0,0,0
Tracker3,8.232049,0,0,0,0,0,0
LeftHand,8.260013,-0.5136504,1.176801,0.2898502,339.7697,313.7699,272.9352
RightHand,8.260013,-0.6080751,1.352128,0.384193,342.136,199.4787,92.5673
VRCamera,8.260013,-0.2379299,1.642804,0.4081258,38.11647,263.9465,359.7879
Tracker1,8.260013,0,0,0,0,0,0
Tracker2,8.260013,0,0,0,0,0,0
Tracker3,8.260013,0,0,0,0,0,0
LeftHand,8.290152,-0.5139194,1.176717,0.2897078,339.8461,313.9827,272.9374
RightHand,8.290152,-0.6098471,1.364605,0.3848351,341.0621,199.0938,93.7876
VRCamera,8.290152,-0.2346941,1.64633,0.4087017,36.80848,263.7399,359.6593
Tracker1,8.290152,0,0,0,0,0,0
Tracker2,8.290152,0,0,0,0,0,0
Tracker3,8.290152,0,0,0,0,0,0
LeftHand,8.323309,-0.5153539,1.177827,0.2891042,339.7705,313.9779,272.8154
RightHand,8.323309,-0.6118093,1.371059,0.385187,340.6577,198.7774,94.66083
VRCamera,8.323309,-0.2312385,1.649538,0.4090606,35.5335,263.5206,359.5263
Tracker1,8.323309,0,0,0,0,0,0
Tracker2,8.323309,0,0,0,0,0,0
Tracker3,8.323309,0,0,0,0,0,0
LeftHand,8.357036,-0.5169466,1.180266,0.2881408,339.5075,313.842,272.741
RightHand,8.357036,-0.613986,1.371371,0.3855024,340.8451,198.8979,94.85296
VRCamera,8.357036,-0.2277,1.652378,0.4094329,34.33608,263.2965,359.471
Tracker1,8.357036,0,0,0,0,0,0
Tracker2,8.357036,0,0,0,0,0,0
Tracker3,8.357036,0,0,0,0,0,0
LeftHand,8.398416,-0.518276,1.183936,0.2873379,339.372,313.9163,272.6813
RightHand,8.398416,-0.6154718,1.367238,0.3855357,341.3766,199.2031,94.36162
VRCamera,8.398416,-0.2242521,1.655016,0.4095675,33.22527,263.0374,359.4221
Tracker1,8.398416,0,0,0,0,0,0
Tracker2,8.398416,0,0,0,0,0,0
Tracker3,8.398416,0,0,0,0,0,0
LeftHand,8.426206,-0.5207338,1.188995,0.2866421,339.474,314.3616,272.2609
RightHand,8.426206,-0.6162815,1.356463,0.3850453,342.2968,199.6852,92.9988
VRCamera,8.426206,-0.2209592,1.657379,0.4094647,32.29103,262.7652,359.5266
Tracker1,8.426206,0,0,0,0,0,0
Tracker2,8.426206,0,0,0,0,0,0
Tracker3,8.426206,0,0,0,0,0,0
LeftHand,8.456508,-0.5233302,1.19573,0.2861321,339.5214,314.8949,271.8334
RightHand,8.456508,-0.6160557,1.343318,0.3841103,343.1978,199.9669,91.58874
VRCamera,8.456508,-0.2180767,1.659202,0.4091782,31.38673,262.2754,359.6121
Tracker1,8.456508,0,0,0,0,0,0
Tracker2,8.456508,0,0,0,0,0,0
Tracker3,8.456508,0,0,0,0,0,0
LeftHand,8.490051,-0.5305319,1.212174,0.2858668,339.6172,315.5672,271.0859
RightHand,8.490051,-0.61554,1.324754,0.3827662,344.627,200.3958,89.35538
VRCamera,8.490051,-0.2151496,1.660599,0.4082761,30.61917,261.5826,359.6613
Tracker1,8.490051,0,0,0,0,0,0
Tracker2,8.490051,0,0,0,0,0,0
Tracker3,8.490051,0,0,0,0,0,0
LeftHand,8.523487,-0.5372636,1.227636,0.2838994,339.8414,316.5393,269.7393
RightHand,8.523487,-0.6154289,1.302037,0.3815614,347.0746,200.9793,86.22701
VRCamera,8.523487,-0.2121433,1.661535,0.4068761,30.06787,260.5693,359.6508
Tracker1,8.523487,0,0,0,0,0,0
Tracker2,8.523487,0,0,0,0,0,0
Tracker3,8.523487,0,0,0,0,0,0
LeftHand,8.565213,-0.5446124,1.247681,0.2812191,340.0993,317.8795,267.7219
RightHand,8.565213,-0.6148803,1.278047,0.3807329,349.922,201.6293,83.59203
VRCamera,8.565213,-0.2088614,1.662385,0.4050005,29.60067,259.2077,359.5768
Tracker1,8.565213,0,0,0,0,0,0
Tracker2,8.565213,0,0,0,0,0,0
Tracker3,8.565213,0,0,0,0,0,0
LeftHand,8.592978,-0.552115,1.276728,0.2772048,339.7767,319.4258,263.9042
RightHand,8.592978,-0.6123912,1.252439,0.3798813,352.9142,201.7805,81.60288
VRCamera,8.592978,-0.2055992,1.663775,0.4028109,29.11268,257.6168,359.4833
Tracker1,8.592978,0,0,0,0,0,0
Tracker2,8.592978,0,0,0,0,0,0
Tracker3,8.592978,0,0,0,0,0,0
LeftHand,8.623267,-0.5593033,1.306304,0.2735603,338.3806,320.562,259.5884
RightHand,8.623267,-0.6096892,1.234326,0.3791988,354.7906,201.6774,80.0396
VRCamera,8.623267,-0.2028163,1.66561,0.4005982,28.37236,255.9908,359.2627
Tracker1,8.623267,0,0,0,0,0,0
Tracker2,8.623267,0,0,0,0,0,0
Tracker3,8.623267,0,0,0,0,0,0
LeftHand,8.656535,-0.564172,1.34282,0.2698291,336.4075,321.8232,254.5601
RightHand,8.656535,-0.60659,1.218182,0.3785779,356.0678,201.8378,78.31953
VRCamera,8.656535,-0.1997993,1.668284,0.398088,27.37876,254.168,358.8952
Tracker1,8.656535,0,0,0,0,0,0
Tracker2,8.656535,0,0,0,0,0,0
Tracker3,8.656535,0,0,0,0,0,0
LeftHand,8.690161,-0.5671754,1.379201,0.2672317,334.5317,323.3017,250.1092
RightHand,8.690161,-0.6029527,1.204905,0.3774672,356.9923,201.8068,76.08575
VRCamera,8.690161,-0.1969089,1.671292,0.3956878,26.1446,252.2375,358.6798
Tracker1,8.690161,0,0,0,0,0,0
Tracker2,8.690161,0,0,0,0,0,0
Tracker3,8.690161,0,0,0,0,0,0
LeftHand,8.731789,-0.5699549,1.413238,0.2659632,332.7273,324.8428,246.3652
RightHand,8.731789,-0.5999587,1.193906,0.3763074,357.7808,201.6693,74.50022
VRCamera,8.731789,-0.1953751,1.673666,0.3940442,25.1774,250.9226,358.5104
Tracker1,8.731789,0,0,0,0,0,0
Tracker2,8.731789,0,0,0,0,0,0
Tracker3,8.731789,0,0,0,0,0,0
LeftHand,8.759294,-0.5698638,1.446605,0.2659277,330.788,326.5272,243.2016
RightHand,8.759294,-0.5970151,1.185026,0.3749703,358.4996,201.5551,73.89411
VRCamera,8.759294,-0.1929677,1.676799,0.3918301,23.77046,249.0936,358.3286
Tracker1,8.759294,0,0,0,0,0,0
Tracker2,8.759294,0,0,0,0,0,0
Tracker3,8.759294,0,0,0,0,0,0
LeftHand,8.787991,-0.5708628,1.466914,0.2663055,329.5139,327.614,241.2974
RightHand,8.787991,-0.5944765,1.179407,0.3736264,359.1989,201.2198,73.28337
VRCamera,8.787991,-0.1911413,1.678868,0.3907405,22.93581,248.0465,358.2277
Tracker1,8.787991,0,0,0,0,0,0
Tracker2,8.787991,0,0,0,0,0,0
Tracker3,8.787991,0,0,0,0,0,0
LeftHand,8.815826,-0.5722764,1.481128,0.267038,328.7426,328.4488,239.8465
RightHand,8.815826,-0.5928688,1.176143,0.3724793,359.7823,200.8769,72.55252
VRCamera,8.815826,-0.1894862,1.680722,0.3901887,22.15331,247.2595,358.111
Tracker1,8.815826,0,0,0,0,0,0
Tracker2,8.815826,0,0,0,0,0,0
Tracker3,8.815826,0,0,0,0,0,0
LeftHand,8.844452,-0.5731175,1.489582,0.2683157,328.4975,328.9103,239.0918
RightHand,8.844452,-0.5916946,1.175164,0.3717371,0.1520829,200.5457,72.24689
VRCamera,8.844452,-0.1871887,1.681829,0.3904245,21.42275,246.7944,358.0575
Tracker1,8.844452,0,0,0,0,0,0
Tracker2,8.844452,0,0,0,0,0,0
Tracker3,8.844452,0,0,0,0,0,0
LeftHand,8.881122,-0.5772178,1.489934,0.2698494,328.8359,328.7323,239.6929
RightHand,8.881122,-0.5917079,1.177358,0.3709288,0.3954694,200.2281,72.20769
VRCamera,8.881122,-0.1843665,1.6849,0.3915994,20.05002,246.4831,358.1464
Tracker1,8.881122,0,0,0,0,0,0
Tracker2,8.881122,0,0,0,0,0,0
Tracker3,8.881122,0,0,0,0,0,0
LeftHand,8.913465,-0.5845003,1.479354,0.2730451,329.9884,327.9438,241.63
RightHand,8.913465,-0.5947769,1.185862,0.3699453,0.4818559,199.9706,72.73013
VRCamera,8.913465,-0.1832558,1.686246,0.3923759,19.45564,246.511,358.1359
Tracker1,8.913465,0,0,0,0,0,0
Tracker2,8.913465,0,0,0,0,0,0
Tracker3,8.913465,0,0,0,0,0,0
LeftHand,8.941806,-0.589072,1.463816,0.2769058,331.3784,327.4617,243.6246
RightHand,8.941806,-0.5979917,1.196111,0.3690879,0.1580593,199.8517,73.32137
VRCamera,8.941806,-0.1806383,1.687087,0.394553,18.92087,246.9216,357.9566
Tracker1,8.941806,0,0,0,0,0,0
Tracker2,8.941806,0,0,0,0,0,0
Tracker3,8.941806,0,0,0,0,0,0
LeftHand,8.969083,-0.5937836,1.443056,0.2810102,333.2477,326.7736,246.8289
RightHand,8.969083,-0.6021173,1.208432,0.3680757,359.5198,199.7474,74.06386
VRCamera,8.969083,-0.1790159,1.68685,0.3957483,18.87204,247.1682,357.8986
Tracker1,8.969083,0,0,0,0,0,0
Tracker2,8.969083,0,0,0,0,0,0
Tracker3,8.969083,0,0,0,0,0,0
LeftHand,8.997496,-0.5976088,1.417273,0.2850046,335.6188,326.1284,251.074
RightHand,8.997496,-0.6071475,1.224392,0.3668654,358.6626,199.5916,75.15045
VRCamera,8.997496,-0.1775896,1.686451,0.397183,18.90995,247.429,357.8221
Tracker1,8.997496,0,0,0,0,0,0
Tracker2,8.997496,0,0,0,0,0,0
Tracker3,8.997496,0,0,0,0,0,0
LeftHand,9.033516,-0.6013176,1.389451,0.2887838,338.0982,325.4826,255.456
RightHand,9.033516,-0.6115894,1.241912,0.3655292,357.7115,199.3071,76.64807
VRCamera,9.033516,-0.1767258,1.686134,0.3984261,18.92384,247.8277,357.6938
Tracker1,9.033516,0,0,0,0,0,0
Tracker2,9.033516,0,0,0,0,0,0
Tracker3,9.033516,0,0,0,0,0,0
LeftHand,9.061707,-0.6054769,1.351082,0.292673,341.3277,324.3697,259.9818
RightHand,9.061707,-0.6166439,1.268131,0.3633894,356.2715,198.8007,78.74163
VRCamera,9.061707,-0.1758989,1.685554,0.4010678,18.83903,249.1054,357.4014
Tracker1,9.061707,0,0,0,0,0,0
Tracker2,9.061707,0,0,0,0,0,0
Tracker3,9.061707,0,0,0,0,0,0
LeftHand,9.089287,-0.6083784,1.322055,0.2951023,343.5471,323.426,262.6396
RightHand,9.089287,-0.620595,1.289505,0.361869,354.9905,198.4507,80.9194
VRCamera,9.089287,-0.1755863,1.685115,0.4023438,19.01328,249.8564,357.4116
Tracker1,9.089287,0,0,0,0,0,0
Tracker2,9.089287,0,0,0,0,0,0
Tracker3,9.089287,0,0,0,0,0,0
LeftHand,9.11621,-0.609484,1.295399,0.297237,345.277,322.4398,266.4527
RightHand,9.11621,-0.6237347,1.311128,0.360549,353.7261,198.101,83.05868
VRCamera,9.11621,-0.175419,1.684395,0.4046302,19.33336,251.3259,357.5761
Tracker1,9.11621,0,0,0,0,0,0
Tracker2,9.11621,0,0,0,0,0,0
Tracker3,9.11621,0,0,0,0,0,0
LeftHand,9.143768,-0.6094604,1.27116,0.2997224,346.81,321.7488,270.9032
RightHand,9.143768,-0.6260805,1.334339,0.3591676,352.1949,197.7113,85.21273
VRCamera,9.143768,-0.1754129,1.684312,0.405608,19.43466,252.0624,357.6726
Tracker1,9.143768,0,0,0,0,0,0
Tracker2,9.143768,0,0,0,0,0,0
Tracker3,9.143768,0,0,0,0,0,0
LeftHand,9.171332,-0.6080806,1.250424,0.3013986,348.3286,321.3158,274.6889
RightHand,9.171332,-0.6274214,1.357418,0.357899,350.1724,197.3615,87.58453
VRCamera,9.171332,-0.1756976,1.684296,0.4064416,19.47481,252.7692,357.8231
Tracker1,9.171332,0,0,0,0,0,0
Tracker2,9.171332,0,0,0,0,0,0
Tracker3,9.171332,0,0,0,0,0,0
LeftHand,9.207842,-0.6077313,1.232772,0.3023428,349.7493,320.7708,277.7267
RightHand,9.207842,-0.6279409,1.380738,0.3568764,347.845,196.8269,89.981
VRCamera,9.207842,-0.175925,1.684371,0.4073973,19.48714,253.4218,358.0181
Tracker1,9.207842,0,0,0,0,0,0
Tracker2,9.207842,0,0,0,0,0,0
Tracker3,9.207842,0,0,0,0,0,0
LeftHand,9.236859,-0.6080904,1.217741,0.3024768,351.3209,320.183,279.713
RightHand,9.236859,-0.6274495,1.40639,0.3562131,345.145,196.2506,93.3237
VRCamera,9.236859,-0.1761036,1.684691,0.4082081,19.42392,254.0335,358.1727
Tracker1,9.236859,0,0,0,0,0,0
Tracker2,9.236859,0,0,0,0,0,0
Tracker3,9.236859,0,0,0,0,0,0
LeftHand,9.265129,-0.6087251,1.213099,0.3019035,351.9403,320.077,280.0445
RightHand,9.265129,-0.6269987,1.420935,0.3558509,343.6289,195.7869,96.07121
VRCamera,9.265129,-0.1765176,1.685284,0.4096019,19.18918,254.9597,358.2248
Tracker1,9.265129,0,0,0,0,0,0
Tracker2,9.265129,0,0,0,0,0,0
Tracker3,9.265129,0,0,0,0,0,0
LeftHand,9.293834,-0.6103895,1.214024,0.3008335,352.0499,320.0419,279.9956
RightHand,9.293834,-0.6266327,1.430832,0.3554013,342.5877,195.3691,97.84048
VRCamera,9.293834,-0.1767393,1.68572,0.4100493,19.07865,255.3455,358.2577
Tracker1,9.293834,0,0,0,0,0,0
Tracker2,9.293834,0,0,0,0,0,0
Tracker3,9.293834,0,0,0,0,0,0
LeftHand,9.32237,-0.6130683,1.223925,0.299221,351.1673,319.9506,279.3524
RightHand,9.32237,-0.6272724,1.434414,0.35508,342.0672,195.3936,97.99936
VRCamera,9.32237,-0.1778915,1.686231,0.4106113,18.89793,256.0473,358.328
Tracker1,9.32237,0,0,0,0,0,0
Tracker2,9.32237,0,0,0,0,0,0
Tracker3,9.32237,0,0,0,0,0,0
LeftHand,9.35969,-0.6156909,1.238716,0.2972544,349.8395,319.9637,278.4661
RightHand,9.35969,-0.6282284,1.432979,0.3552419,341.5577,195.6371,97.52672
VRCamera,9.35969,-0.177919,1.686291,0.410784,18.88217,256.3626,358.3642
Tracker1,9.35969,0,0,0,0,0,0
Tracker2,9.35969,0,0,0,0,0,0
Tracker3,9.35969,0,0,0,0,0,0
LeftHand,9.387866,-0.6199305,1.265038,0.2942849,347.3416,320.0181,277.2629
RightHand,9.387866,-0.6299899,1.424252,0.3548624,341.4615,196.1028,95.64439
VRCamera,9.387866,-0.1778466,1.686325,0.4108894,18.90322,256.6224,358.4341
Tracker1,9.387866,0,0,0,0,0,0
Tracker2,9.387866,0,0,0,0,0,0
Tracker3,9.387866,0,0,0,0,0,0
LeftHand,9.415482,-0.6224313,1.289777,0.2919666,344.7943,320.0203,276.1616
RightHand,9.415482,-0.6312733,1.408836,0.3543335,342.3999,196.5087,93.54299
VRCamera,9.415482,-0.1776976,1.686197,0.4107529,18.99393,256.991,358.6361
Tracker1,9.415482,0,0,0,0,0,0
Tracker2,9.415482,0,0,0,0,0,0
Tracker3,9.415482,0,0,0,0,0,0
LeftHand,9.443441,-0.6237783,1.316383,0.2895634,341.7093,320.1108,274.856
RightHand,9.443441,-0.6330965,1.389677,0.3536412,344.129,197.1247,91.39084
VRCamera,9.443441,-0.1775042,1.686159,0.4105629,18.96282,257.1398,358.7418
Tracker1,9.443441,0,0,0,0,0,0
Tracker2,9.443441,0,0,0,0,0,0
Tracker3,9.443441,0,0,0,0,0,0
LeftHand,9.471287,-0.6231141,1.345235,0.2871394,337.7765,320.3787,273.5217
RightHand,9.471287,-0.6338837,1.367142,0.3530725,346.4058,197.6151,88.74886
VRCamera,9.471287,-0.1774779,1.686287,0.4103073,18.9108,257.2133,358.9098
Tracker1,9.471287,0,0,0,0,0,0
Tracker2,9.471287,0,0,0,0,0,0
Tracker3,9.471287,0,0,0,0,0,0
LeftHand,9.499436,-0.6207488,1.372881,0.2848718,333.4977,320.7433,272.5623
RightHand,9.499436,-0.6335046,1.344373,0.3528323,348.5885,198.0161,85.29417
VRCamera,9.499436,-0.1776492,1.685888,0.4100379,18.95597,257.2573,359.2469
Tracker1,9.499436,0,0,0,0,0,0
Tracker2,9.499436,0,0,0,0,0,0
Tracker3,9.499436,0,0,0,0,0,0
LeftHand,9.536571,-0.6158009,1.399738,0.2822251,328.5949,321.1243,272.2797
RightHand,9.536571,-0.6311216,1.324704,0.353565,349.5837,198.0667,81.31506
VRCamera,9.536571,-0.1776774,1.685472,0.4100871,19.03776,257.2066,359.38
Tracker1,9.536571,0,0,0,0,0,0
Tracker2,9.536571,0,0,0,0,0,0
Tracker3,9.536571,0,0,0,0,0,0
LeftHand,9.564808,-0.6070766,1.428297,0.2775002,322.4446,321.3837,273.5038
RightHand,9.564808,-0.6280205,1.30638,0.3555682,349.5046,198.1448,76.51136
VRCamera,9.564808,-0.1777529,1.685194,0.4102773,19.15284,257.166,359.4906
Tracker1,9.564808,0,0,0,0,0,0
Tracker2,9.564808,0,0,0,0,0,0
Tracker3,9.564808,0,0,0,0,0,0
LeftHand,9.592369,-0.5998564,1.442393,0.273273,319.3049,321.7497,274.6421
RightHand,9.592369,-0.6273749,1.298078,0.3587285,348.5845,198.6645,73.69488
VRCamera,9.592369,-0.1786382,1.684294,0.4117091,19.4734,257.0282,359.4139
Tracker1,9.592369,0,0,0,0,0,0
Tracker2,9.592369,0,0,0,0,0,0
Tracker3,9.592369,0,0,0,0,0,0
LeftHand,9.620112,-0.5930951,1.451014,0.2677703,317.1946,322.0051,275.8967
RightHand,9.620112,-0.6277392,1.293415,0.3629996,347.6404,199.3395,71.18708
VRCamera,9.620112,-0.1795408,1.684226,0.4130633,19.5352,257.1078,359.3143
Tracker1,9.620112,0,0,0,0,0,0
Tracker2,9.620112,0,0,0,0,0,0
Tracker3,9.620112,0,0,0,0,0,0
LeftHand,9.647636,-0.5885594,1.453622,0.2587572,315.5722,321.2483,277.8184
RightHand,9.647636,-0.6291354,1.292616,0.3692421,346.4785,200.108,68.981
VRCamera,9.647636,-0.1809016,1.684457,0.4148781,19.44016,257.3326,359.2781
Tracker1,9.647636,0,0,0,0,0,0
Tracker2,9.647636,0,0,0,0,0,0
Tracker3,9.647636,0,0,0,0,0,0
LeftHand,9.675521,-0.5869651,1.451907,0.2453592,314.1753,319.2643,280.2743
RightHand,9.675521,-0.6311855,1.295417,0.3769463,344.728,200.8976,66.74516
VRCamera,9.675521,-0.1843474,1.683913,0.4191525,19.37517,258.5782,358.7184
Tracker1,9.675521,0,0,0,0,0,0
Tracker2,9.675521,0,0,0,0,0,0
Tracker3,9.675521,0,0,0,0,0,0
LeftHand,9.712456,-0.5877705,1.446452,0.2269253,313.0076,315.8153,283.5002
RightHand,9.712456,-0.6343162,1.302908,0.3879341,341.9735,202.0894,63.94193
VRCamera,9.712456,-0.1856367,1.683074,0.4215593,19.70118,259.5173,358.3343
Tracker1,9.712456,0,0,0,0,0,0
Tracker2,9.712456,0,0,0,0,0,0
Tracker3,9.712456,0,0,0,0,0,0
LeftHand,9.740845,-0.5895963,1.437943,0.1936113,310.8291,309.4567,290.1785
RightHand,9.740845,-0.6399524,1.323624,0.4086351,336.3416,204.016,59.35156
VRCamera,9.740845,-0.1867612,1.682251,0.4242944,20.12403,260.4908,358.1887
Tracker1,9.740845,0,0,0,0,0,0
Tracker2,9.740845,0,0,0,0,0,0
Tracker3,9.740845,0,0,0,0,0,0
LeftHand,9.768161,-0.5902512,1.43135,0.163191,309.1431,303.2354,296.5676
RightHand,9.768161,-0.6462495,1.342373,0.4289787,331.7253,206.2709,55.60088
VRCamera,9.768161,-0.1890795,1.681291,0.4299272,20.74452,262.8178,358.4604
Tracker1,9.768161,0,0,0,0,0,0
Tracker2,9.768161,0,0,0,0,0,0
Tracker3,9.768161,0,0,0,0,0,0
LeftHand,9.796062,-0.5892782,1.424719,0.1283149,307.6801,295.674,303.3803
RightHand,9.796062,-0.6547406,1.363703,0.4557656,326.9735,209.6371,52.52382
VRCamera,9.796062,-0.1906131,1.6812,0.4324536,20.85785,264.1254,358.5047
Tracker1,9.796062,0,0,0,0,0,0
Tracker2,9.796062,0,0,0,0,0,0
Tracker3,9.796062,0,0,0,0,0,0
LeftHand,9.823816,-0.5858135,1.418338,0.08886331,306.7746,286.2166,310.42
RightHand,9.823816,-0.6638288,1.384335,0.488425,322.1133,214.4101,50.44014
VRCamera,9.823816,-0.1924379,1.681669,0.4349033,20.78455,265.4895,358.5184
Tracker1,9.823816,0,0,0,0,0,0
Tracker2,9.823816,0,0,0,0,0,0
Tracker3,9.823816,0,0,0,0,0,0
LeftHand,9.851826,-0.5797801,1.412712,0.04701144,306.0668,275.734,317.8501
RightHand,9.851826,-0.6714725,1.402411,0.5247524,317.2599,220.2158,48.14276
VRCamera,9.851826,-0.1963989,1.683252,0.4392337,20.25733,268.3369,358.7568
Tracker1,9.851826,0,0,0,0,0,0
Tracker2,9.851826,0,0,0,0,0,0
Tracker3,9.851826,0,0,0,0,0,0
LeftHand,9.889221,-0.5687463,1.408724,0.003229141,305.9748,263.3793,326.3723
RightHand,9.889221,-0.6781485,1.419151,0.5661515,312.8263,227.4675,45.56783
VRCamera,9.889221,-0.198689,1.68351,0.4411804,20.0981,269.8171,358.928
