Object Name,Time,PosX,PosY,PosZ,,,
L5,2.420974,-2.668644,0.6946419,1.736366,,,
L5,2.431628,-2.668643,0.694641,1.736349,,,
L5,2.436951,-2.668638,0.6946413,1.736341,,,
L5,2.442745,-2.668669,0.6946326,1.736271,,,
L5,2.449803,-2.66867,0.6946316,1.736262,,,
L5,2.45669,-2.668674,0.6946291,1.736245,,,
L5,2.463906,-2.668648,0.6946297,1.736196,,,
L5,2.470587,-2.668647,0.6946279,1.736181,,,
L5,2.477501,-2.668619,0.6946511,1.736447,,,
L5,2.484476,-2.668607,0.6946526,1.736433,,,
L5,2.491794,-2.668598,0.6946534,1.736417,,,
L5,2.49859,-2.668606,0.6946602,1.736519,,,
L5,2.505446,-2.668612,0.6946592,1.736521,,,
L5,2.512255,-2.668608,0.6946593,1.736512,,,
L5,2.519138,-2.668613,0.6946551,1.736464,,,
L5,2.526142,-2.668611,0.6946554,1.73646,,,
L5,2.533237,-2.668623,0.6946537,1.736469,,,
L5,2.540161,-2.668623,0.6946582,1.736548,,,
L5,2.547226,-2.668607,0.6946602,1.736527,,,
L5,2.554156,-2.668617,0.694658,1.736535,,,
L5,2.560786,-2.668638,0.6946371,1.736272,,,
L5,2.568126,-2.668639,0.6946362,1.736259,,,
L5,2.575074,-2.668641,0.6946343,1.736242,,,
L5,2.581688,-2.668624,0.6946279,1.736121,,,
L5,2.588729,-2.668614,0.6946282,1.7361,,,
L5,2.595992,-2.668609,0.6946285,1.736089,,,
L5,2.603966,-2.668578,0.6946459,1.73626,,,
L5,2.609659,-2.668582,0.6946444,1.73626,,,
L5,2.616956,-2.668584,0.6946434,1.736255,,,
L5,2.623576,-2.668615,0.6946367,1.736235,,,
L5,2.630427,-2.668606,0.6946377,1.736215,,,
L5,2.637254,-2.668604,0.6946372,1.736206,,,
L5,2.644089,-2.668636,0.6946408,1.736318,,,
L5,2.651183,-2.668638,0.6946406,1.736314,,,
L5,2.658067,-2.668637,0.6946403,1.736305,,,
L5,2.66519,-2.668642,0.6946385,1.736298,,,
L5,2.672753,-2.66865,0.6946366,1.736295,,,
L5,2.679307,-2.668607,0.6946387,1.73623,,,
L5,2.685909,-2.668609,0.694637,1.736214,,,
L5,2.692966,-2.668616,0.6946357,1.736214,,,
L5,2.699754,-2.66862,0.6946543,1.736462,,,
L5,2.70678,-2.668615,0.6946545,1.73645,,,
L5,2.713658,-2.66861,0.6946549,1.736444,,,
L5,2.720514,-2.668587,0.6946467,1.736294,,,
L5,2.727593,-2.668594,0.694645,1.736296,,,
L5,2.734432,-2.668588,0.6946455,1.736276,,,
L5,2.741449,-2.668578,0.6946501,1.736326,,,
L5,2.748368,-2.668574,0.6946504,1.736313,,,
L5,2.755377,-2.668577,0.694648,1.736306,,,
L5,2.762276,-2.668579,0.6946473,1.736301,,,
L5,2.769321,-2.668573,0.6946471,1.736282,,,
