Object Name,Time,PosX,PosY,PosZ,,,
L3,2.420974,-2.68657,0.7149737,1.786379,,,
L3,2.431628,-2.686569,0.7149732,1.786362,,,
L3,2.436951,-2.686564,0.7149737,1.786354,,,
L3,2.442745,-2.686596,0.7149656,1.786283,,,
L3,2.449803,-2.686597,0.7149644,1.786274,,,
L3,2.45669,-2.686602,0.7149619,1.786258,,,
L3,2.463906,-2.686574,0.7149633,1.786208,,,
L3,2.470587,-2.686574,0.7149617,1.786193,,,
L3,2.477501,-2.686544,0.7149825,1.786461,,,
L3,2.484476,-2.686532,0.7149844,1.786446,,,
L3,2.491794,-2.686522,0.7149855,1.786431,,,
L3,2.49859,-2.68653,0.7149915,1.786533,,,
L3,2.505446,-2.686537,0.7149904,1.786535,,,
L3,2.512255,-2.686533,0.7149907,1.786526,,,
L3,2.519138,-2.686538,0.7149869,1.786478,,,
L3,2.526142,-2.686535,0.7149873,1.786474,,,
L3,2.533237,-2.686548,0.7149852,1.786483,,,
L3,2.540161,-2.686548,0.7149889,1.786562,,,
L3,2.547226,-2.686531,0.7149916,1.786541,,,
L3,2.554156,-2.686542,0.7149891,1.786548,,,
L3,2.560786,-2.686564,0.7149704,1.786284,,,
L3,2.568126,-2.686565,0.7149696,1.786272,,,
L3,2.575074,-2.686568,0.7149678,1.786254,,,
L3,2.581688,-2.68655,0.7149627,1.786133,,,
L3,2.588729,-2.68654,0.7149633,1.786111,,,
L3,2.595992,-2.686535,0.7149637,1.786101,,,
L3,2.603966,-2.686502,0.71498,1.786273,,,
L3,2.609659,-2.686507,0.7149784,1.786273,,,
L3,2.616956,-2.686508,0.7149772,1.786267,,,
L3,2.623576,-2.686541,0.7149704,1.786247,,,
L3,2.630427,-2.686531,0.7149719,1.786227,,,
L3,2.637254,-2.686529,0.7149714,1.786218,,,
L3,2.644089,-2.686562,0.7149737,1.78633,,,
L3,2.651183,-2.686563,0.7149736,1.786326,,,
L3,2.658067,-2.686563,0.7149733,1.786317,,,
L3,2.66519,-2.686568,0.7149715,1.786311,,,
L3,2.672753,-2.686577,0.7149696,1.786307,,,
L3,2.679307,-2.686533,0.7149729,1.786242,,,
L3,2.685909,-2.686534,0.7149713,1.786227,,,
L3,2.692966,-2.686542,0.7149698,1.786226,,,
L3,2.699754,-2.686544,0.7149862,1.786475,,,
L3,2.70678,-2.686539,0.7149866,1.786463,,,
L3,2.713658,-2.686534,0.7149871,1.786457,,,
L3,2.720514,-2.686512,0.7149805,1.786307,,,
L3,2.727593,-2.686518,0.7149786,1.786309,,,
L3,2.734432,-2.686513,0.7149794,1.786288,,,
L3,2.741449,-2.686502,0.7149838,1.786339,,,
L3,2.748368,-2.686498,0.7149842,1.786326,,,
L3,2.755377,-2.686501,0.7149818,1.786319,,,
L3,2.762276,-2.686503,0.7149808,1.786314,,,
L3,2.769321,-2.686497,0.714981,1.786294,,,
L3,2.776436,-2.686518,0.7149934,1.786531,,,
L3,2.783467,-2.686518,0.7149929,1.786524,,,
L3,2.790784,-2.68651,0.7149938,1.786506,,,
L3,2.797891,-2.686522,0.7149853,1.786407,,,
L3,2.804767,-2.686525,0.7149838,1.78639,,,
L3,2.811703,-2.686529,0.7149825,1.786383,,,
L3,2.818737,-2.686584,0.7149667,1.786279,,,
L3,2.826211,-2.686586,0.7149658,1.786265,,,
L3,2.832619,-2.686585,0.7149655,1.786256,,,
L3,2.839905,-2.686576,0.71495,1.785997,,,
L3,2.84645,-2.686579,0.714949,1.785987,,,
L3,2.853245,-2.686579,0.7149482,1.785979,,,
L3,2.860538,-2.686576,0.7149529,1.786045,,,
L3,2.867272,-2.686575,0.7149524,1.786036,,,
L3,2.874249,-2.686567,0.7149533,1.786014,,,
L3,2.881278,-2.686566,0.7149706,1.78629,,,
L3,2.888227,-2.686569,0.7149694,1.786284,,,
L3,2.894965,-2.686572,0.7149684,1.786279,,,
L3,2.902031,-2.686557,0.7149593,1.786108,,,
L3,2.908931,-2.68656,0.7149583,1.786095,,,
L3,2.915966,-2.686564,0.7149569,1.786084,,,
L3,2.92302,-2.686544,0.7149708,1.786232,,,
L3,2.929796,-2.686545,0.7149696,1.786222,,,
L3,2.936748,-2.686547,0.7149734,1.786285,,,
L3,2.943689,-2.686544,0.714973,1.786264,,,
L3,2.950568,-2.686554,0.714971,1.78626,,,
L3,2.957631,-2.686574,0.7149764,1.786397,,,
L3,2.964496,-2.686567,0.7149767,1.786383,,,
L3,2.971441,-2.68657,0.7149761,1.786382,,,
L3,2.978847,-2.686591,0.7149729,1.786362,,,
L3,2.985551,-2.68659,0.7149723,1.786354,,,
L3,2.992272,-2.686592,0.7149718,1.786349,,,
L3,2.999219,-2.686632,0.7149746,1.786476,,,
L3,3.006225,-2.686635,0.7149742,1.786469,,,
L3,3.013097,-2.686645,0.7149724,1.786468,,,
L3,3.020053,-2.68665,0.7149714,1.786464,,,
L3,3.027069,-2.68666,0.7149695,1.78646,,,
L3,3.033854,-2.68666,0.7149696,1.786443,,,
L3,3.040962,-2.686619,0.7149793,1.786519,,,
L3,3.047923,-2.686625,0.7149785,1.786512,,,
L3,3.054775,-2.686636,0.7149748,1.786473,,,
L3,3.061702,-2.686645,0.714973,1.786474,,,
L3,3.068681,-2.686644,0.7149733,1.786462,,,
L3,3.075851,-2.68665,0.7149721,1.786455,,,
L3,3.082618,-2.686615,0.7149729,1.786406,,,
L3,3.089543,-2.686617,0.7149725,1.786407,,,
